"","stationcode","objectid","originalid","toxbatchrecordid","sampledate","fieldreplicate","fieldsampleid","labsampleid","sampletypecode","matrixname","methodname","testduration","organismname","toxbatch","toxtestcomments","treatment","concentration","unittreatment","dilution","toxpointmethod","analytename","fractionname","wqsource","timepoint","unitanalytename","repcount","mean","stddev","statisticalmethod","alphavalue","probability","msd","evalthreshold","sigeffect","testqacode","labagencycode","toxsummarycomments","submissionid","lastchangedate","projectcode","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_agency","login_email","login_owner","login_year","login_project","ceden_publish","masterid","latitude","longitude","huc","county","smcshed"
"636","SMC04932",879,2277,313,2010-07-12,1,"SMC04932","VCF0710057c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0710057cer_W_TOX","","None",0,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{3B6C7C93-DE4B-4DD2-94FB-A2D34BD9287B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC04932",34.20139,-119.00115,408,"Ventura","Calleguas"
"637","SMC05020",2408,4164,735,2013-07-15,1,"LAR05020","HT183772-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","13CerioEMD6",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,10.8,5.978,"T-test",0.05,0.0634,4.55,80,"NSL","None","CLAEMD",NA,5056,2013-12-04 11:59:55,NA,"SMC",2019-01-23 00:00:00,"true","{811F01B0-A302-4C95-9FB3-4B225C090198}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05020",34.23202,-118.17657,412,"Los Angeles","Los Angeles"
"638","SMC05020",2407,4163,735,2013-07-15,1,"LAR05020","HT183772-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","13CerioEMD6",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","CLAEMD",NA,5056,2013-12-04 11:59:55,NA,"SMC",2019-01-23 00:00:00,"true","{3236A546-C0D5-488F-94F0-0A632D14D694}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05020",34.23202,-118.17657,412,"Los Angeles","Los Angeles"
"639","SMC05147",2092,3640,636,2012-07-10,1,"SMC05147","12-0536","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","1207-S038",NA,"None",0,"None",100,"None","Young/female","None","not applicable","Day 7","Num/Rep",10,23.7,7.454,"T-test",0.05,0.0364,20,23,"NSG","None","NAUT",NA,5042,2012-12-04 08:01:03,NA,"SMC",2019-01-23 00:00:00,"true","{5583E7CC-F42E-4676-AE61-CD74BAE034DB}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05147",34.65462,-119.06417,403,"Ventura","Santa Clara"
"640","SMC05199",1274,2672,496,2011-07-06,1,"SMC05199","VCF0711023c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0711023cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,20.1,4.581,"T-test",0.05,0.334,3.175,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{740355B8-FE49-4489-A1BC-747FF7DC2FE0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05199",34.40412,-119.28071,402,"Ventura","Ventura"
"641","SMC05199",1272,2670,496,2011-07-06,1,"SMC05199","VCF0711023c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0711023cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{BA0A6E08-0276-49C3-BA0C-55A2CEBE5A96}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05199",34.40412,-119.28071,402,"Ventura","Ventura"
"642","SMC05296",2032,3580,618,2012-06-26,1,"SMC05296","VCF0612.275c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0612.275cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/Rep",10,29.9,2.558,"T-test",0.05,0.81,20,21.76,"NSG","None","ABCL",NA,5040,2012-10-31 11:06:03,NA,"SMC",2019-01-23 00:00:00,"true","{E440E0CC-6329-449D-B214-11A6FA049829}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05296",34.55457,-118.77525,403,"Ventura","Santa Clara"
"643","SMC05296",2030,3578,618,2012-06-26,1,"SMC05296","VCF0612.275c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0612.275cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","ABCL",NA,5040,2012-10-31 11:06:03,NA,"SMC",2019-01-23 00:00:00,"true","{C33D3EB3-9230-489C-BB5B-F99D55BA3DEF}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05296",34.55457,-118.77525,403,"Ventura","Santa Clara"
"644","SMC05332",1994,3542,625,2012-06-11,1,"SMC05332","VCF0612.093c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0612.093cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","ABCL",NA,5040,2012-10-31 11:06:03,NA,"SMC",2019-01-23 00:00:00,"true","{7BECCA6D-6F4D-41D2-86A1-A94759E98352}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05332",34.18682,-118.90741,408,"Ventura","Calleguas"
"645","SMC05332",1996,3544,625,2012-06-11,1,"SMC05332","VCF0612.093c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0612.093cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/Rep",10,21.5,6.433,"T-test",0.05,0.016,20,22.48,"SL","None","ABCL",NA,5040,2012-10-31 11:06:03,NA,"SMC",2019-01-23 00:00:00,"true","{93A9D2E0-7A4E-4C26-B4D3-08B6F6237168}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05332",34.18682,-118.90741,408,"Ventura","Calleguas"
"646","SMC05407",1310,2708,505,2011-07-21,1,"SMC05407","VCF0711225c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0711225cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,18.5,5.039,"T-test",0.05,0.929,3.159,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{B3144204-8EAC-4CE5-87D4-769377E638CC}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05407",34.50124,-119.35043,402,"Ventura","Ventura"
"647","SMC05407",1308,2706,505,2011-07-21,1,"SMC05407","VCF0711225c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0711225cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{B2619C07-5B56-41F8-BD4B-BE17CA130E6A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05407",34.50124,-119.35043,402,"Ventura","Ventura"
"648","SMC05423",837,2235,345,2010-06-10,1,"SMC05423","VCF0610147c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0610147cer_W_TOX","","None",0,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,17.6,1.43,"T-test",0.05,0.019,3,80,"SG","None","ABCL","",4651,2011-03-10 09:13:35,NA,"SMC",2019-01-23 00:00:00,"true","{7131A33A-168B-48F1-B223-EA96AEB5976F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05423",34.28649,-119.30791,402,"Ventura","Ventura"
"649","SMC05423",835,2233,345,2010-06-10,1,"SMC05423","VCF0610147c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0610147cer_W_TOX","","None",0,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL","",4651,2011-03-10 09:13:33,NA,"SMC",2019-01-23 00:00:00,"true","{CB6C8ED6-4287-4BA4-BB8C-C4A85658511F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05423",34.28649,-119.30791,402,"Ventura","Ventura"
"650","SMC05524",1252,2650,491,2011-06-30,1,"SMC05524","VCF0611338c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0611338cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{E7216776-ABD8-48F9-994E-38191B2AD98D}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05524",34.27032,-118.91723,408,"Ventura","Calleguas"
"651","SMC05524",1254,2652,491,2011-06-30,1,"SMC05524","VCF0611338c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0611338cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,22.8,8.324,"T-test",0.05,0.863,5.018,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{F2F2D19E-426F-48DF-AB30-2A98FA7E6AD5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05524",34.27032,-118.91723,408,"Ventura","Calleguas"
"652","SMC05567",2201,3943,697,2013-06-12,1,"SMC05567","VCF0613.102c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0613.102cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","ABCL",NA,5052,2013-11-21 12:41:41,NA,"SMC",2019-01-23 00:00:00,"true","{B36CD0D9-7D57-4B45-BC51-8279881039AA}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05567",34.31976,-119.08872,403,"Ventura","Santa Clara"
"653","SMC05567",2203,3945,697,2013-06-12,1,"SMC05567","VCF0613.102c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0613.102cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,20.2,5.692,"T-test",0.05,0.861,20,80,"NSG","None","ABCL",NA,5052,2013-11-21 12:41:41,NA,"SMC",2019-01-23 00:00:00,"true","{DA21B418-2F9F-42D4-8468-F0D5F066BDB2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05567",34.31976,-119.08872,403,"Ventura","Santa Clara"
"654","SMC05640",2383,4139,732,2013-06-17,1,"LAR05640","HT182808-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","13CerioEMD3",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,50,0.527,"Fisher",0.05,0.1749,-88,80,"NSL","None","CLAEMD",NA,5056,2013-12-04 11:59:55,NA,"SMC",2019-01-23 00:00:00,"true","{3CF2FCE2-267D-474D-AEEE-366EFFDD2276}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05640",34.28233,-118.22203,412,"Los Angeles","Los Angeles"
"655","SMC05640",2384,4140,732,2013-06-17,1,"LAR05640","HT182808-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","13CerioEMD3",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,8,10.32,"T-test",0.05,0.0153,7.164,80,"SL","None","CLAEMD",NA,5056,2013-12-04 11:59:55,NA,"SMC",2019-01-23 00:00:00,"true","{36E5CD66-63DB-4D6A-BAB6-2B812527BF5F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05640",34.28233,-118.22203,412,"Los Angeles","Los Angeles"
"656","SMC05694",2971,4729,816,2014-06-26,1,"LAR05694","HT194519-15","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","14CerioEMD6",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,36,4.807,"T-test",0.05,1,20,80,"NSG","None","CLAEMD",NA,5077,2014-10-30 14:42:08,NA,"SMC",2019-01-23 00:00:00,"true","{CDB2110F-3ADF-44D7-A6A3-F5C50C2E463C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05694",33.87163,-118.19135,412,"Los Angeles","Los Angeles"
"657","SMC05694",2970,4728,816,2014-06-26,1,"LAR05694","HT194519-15","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","14CerioEMD6",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","CLAEMD",NA,5077,2014-10-30 14:42:08,NA,"SMC",2019-01-23 00:00:00,"true","{DDB66DC4-E223-45C2-95BA-1B0C15D0B25E}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05694",33.87163,-118.19135,412,"Los Angeles","Los Angeles"
"658","SMC05759",3042,4801,776,2014-05-29,1,"SMC05759","VCF0514.264c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0514.264cer_W_TOX",NA,"None",-88,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,26.1,4.458,"T-test",0.05,0.995,20,80,"NSG","None","ABCL",NA,5078,2014-11-05 07:40:52,NA,"SMC",2019-01-23 00:00:00,"true","{3532C060-7D5E-46A7-9CB5-618CCC981095}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05759",34.35232,-119.03474,403,"Ventura","Santa Clara"
"659","SMC05759",841,2239,356,2010-06-21,1,"SMC05759","VCF0610257c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0610257cer_W_TOX","","None",0,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,25.7,4.785,"T-test",0.05,0.087,4,80,"NSG","None","ABCL","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{105275A6-2D3F-42BA-BCAD-79963B56532C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05759",34.35232,-119.03474,403,"Ventura","Santa Clara"
"660","SMC05759",839,2237,356,2010-06-21,1,"SMC05759","VCF0610257c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0610257cer_W_TOX","","None",0,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{076D3B38-B356-4340-BB34-771C60F2FD2E}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05759",34.35232,-119.03474,403,"Ventura","Santa Clara"
"661","SMC05759",3040,4799,776,2014-05-29,1,"SMC05759","VCF0514.264c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0514.264cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","ABCL",NA,5078,2014-11-05 07:40:52,NA,"SMC",2019-01-23 00:00:00,"true","{E206B5D7-2734-43F1-A584-5C2283E758B0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05759",34.35232,-119.03474,403,"Ventura","Santa Clara"
"662","SMC05764",2006,3554,631,2012-06-19,1,"SMC05764","VCF0612.194h","Grab","samplewater","EPA 821/R-02-013M","7 days","HyAz","ABCL_VCF0612.194hya_W_TOX",NA,"None",-88,"None",100,"None","Biomass (wt/orig indiv)","None","Not applicable","Day 7","mg/ind",5,0.0502,0.0189,"T-test",0.05,0.955,20,0.02656,"NSG","None","ABCL",NA,5040,2016-11-01 14:11:23,NA,"SMC",2019-01-23 00:00:00,"true","{930667C2-F943-4FBF-B4CB-CB62B7DE6132}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05764",34.23123,-119.11091,408,"Ventura","Calleguas"
"663","SMC05764",2008,3556,631,2012-06-19,1,"SMC05764","VCF0612.194h","Grab","samplewater","EPA 821/R-02-013M","7 days","HyAz","ABCL_VCF0612.194hya_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",5,100,0,"Mann-U",0.05,0.655,20,78.4,"NSG","None","ABCL",NA,5040,2016-11-01 14:11:23,NA,"SMC",2019-01-23 00:00:00,"true","{83B8055F-31E8-41FE-B55E-DD2DDACF5F4B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05764",34.23123,-119.11091,408,"Ventura","Calleguas"
"664","SMC05848",2393,4149,733,2013-06-18,1,"LAR05848","HT182855-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","13CerioEMD4",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,70,0.483,"Fisher",0.05,0.291,-88,80,"NSL","None","CLAEMD",NA,5056,2013-12-04 11:59:55,NA,"SMC",2019-01-23 00:00:00,"true","{F9D9C2DD-ED51-4297-93DF-C9B62E10E9DA}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05848",34.31904,-118.31855,412,"Los Angeles","Los Angeles"
"665","SMC05848",2394,4150,733,2013-06-18,1,"LAR05848","HT182855-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","13CerioEMD4",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,7,10.48,"Wilcox",0.05,8e-04,-88,80,"SL","None","CLAEMD",NA,5056,2013-12-04 11:59:55,NA,"SMC",2019-01-23 00:00:00,"true","{A85A4D8D-C2A4-4A21-B0F9-1BE624074E9F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05848",34.31904,-118.31855,412,"Los Angeles","Los Angeles"
"666","SMC05956",2004,3552,617,2012-06-19,1,"SMC05956","VCF0612.193c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0612.193cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/Rep",10,25.4,5.082,"T-test",0.05,0.533,20,20.16,"NSG","None","ABCL",NA,5040,2012-10-31 11:06:03,NA,"SMC",2019-01-23 00:00:00,"true","{2D9D6CA1-FB8A-4E0B-8117-B483D16312D5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05956",34.22875,-118.97109,408,"Ventura","Calleguas"
"667","SMC05956",2002,3550,617,2012-06-19,1,"SMC05956","VCF0612.193c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0612.193cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","ABCL",NA,5040,2012-10-31 11:06:03,NA,"SMC",2019-01-23 00:00:00,"true","{8268E022-E9A5-4E49-94B9-732646F2EBD1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05956",34.22875,-118.97109,408,"Ventura","Calleguas"
"668","SMC06036",1992,3540,628,2012-06-11,1,"SMC06036","VCF0612.092c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0612.092cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/Rep",10,23.2,5.692,"T-test",0.05,0.041,20,22.48,"SG","None","ABCL",NA,5040,2012-10-31 11:06:03,NA,"SMC",2019-01-23 00:00:00,"true","{A9CB7204-1910-4E0A-93C8-638F3A5CB76D}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06036",34.23092,-118.9349,408,"Ventura","Calleguas"
"669","SMC06036",1990,3538,628,2012-06-11,1,"SMC06036","VCF0612.092c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0612.092cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","ABCL",NA,5040,2012-10-31 11:06:03,NA,"SMC",2019-01-23 00:00:00,"true","{1D0B7A35-8411-49DA-AC51-DE5F31CA2E1B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06036",34.23092,-118.9349,408,"Ventura","Calleguas"
"670","SMC06044",2385,4141,732,2013-06-17,1,"LAR06044","HT182808-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","13CerioEMD3",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,70,0.483,"Fisher",0.05,0.5,-88,80,"NSG","None","CLAEMD",NA,5056,2013-12-04 11:59:55,NA,"SMC",2019-01-23 00:00:00,"true","{4A407E6F-A49A-4D3D-90E1-9425A864F263}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06044",34.21452,-118.17413,412,"Los Angeles","Los Angeles"
"671","SMC06044",2386,4142,732,2013-06-17,1,"LAR06044","HT182808-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","13CerioEMD3",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,10.1,10.96,"T-test",0.05,0.0468,7.445,80,"SL","None","CLAEMD",NA,5056,2013-12-04 11:59:55,NA,"SMC",2019-01-23 00:00:00,"true","{70597FE7-E116-4F8E-8DFA-3FB2BA281EC0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06044",34.21452,-118.17413,412,"Los Angeles","Los Angeles"
"672","SMC06079",2239,3981,689,2013-06-26,1,"SMC06079","VCF0613.211c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0613.211cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,17,4.497,"T-test",0.05,0.441,20,80,"NSG","None","ABCL",NA,5052,2013-11-21 12:41:41,NA,"SMC",2019-01-23 00:00:00,"true","{3AA968A7-CA16-4B04-AC71-9AB1F1A74445}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06079",34.41108,-119.08213,403,"Ventura","Santa Clara"
"673","SMC06079",2241,3983,695,2013-06-26,2,"SMC06079","VCF0613.212c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0613.212cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","ABCL",NA,5052,2013-11-21 12:41:41,NA,"SMC",2019-01-23 00:00:00,"true","{038401BF-6F5E-4235-B540-89A1337D1E54}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06079",34.41108,-119.08213,403,"Ventura","Santa Clara"
"674","SMC06079",2237,3979,689,2013-06-26,1,"SMC06079","VCF0613.211c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0613.211cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,90,31.62,"Fisher",0.05,0.5,20,80,"NSG","None","ABCL",NA,5052,2013-11-21 12:41:41,NA,"SMC",2019-01-23 00:00:00,"true","{29AB72EF-597E-467C-88E9-D8F3ECAA3DF0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06079",34.41108,-119.08213,403,"Ventura","Santa Clara"
"675","SMC06079",2243,3985,695,2013-06-26,2,"SMC06079","VCF0613.212c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0613.212cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,21.5,6.9,"T-test",0.05,0.939,20,80,"NSG","None","ABCL",NA,5052,2013-11-21 12:41:41,NA,"SMC",2019-01-23 00:00:00,"true","{A794051E-DA96-412E-A78A-A9E8B1906AD2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06079",34.41108,-119.08213,403,"Ventura","Santa Clara"
"676","SMC06188",2944,4702,812,2014-06-11,1,"LAR06188","HT194519-4","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","14CerioEMD2",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","CLAEMD",NA,5077,2014-10-30 14:42:08,NA,"SMC",2019-01-23 00:00:00,"true","{8418536F-4A54-42DF-99B7-51C081F39813}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06188",34.28315,-118.19731,412,"Los Angeles","Los Angeles"
"677","SMC06188",2945,4703,812,2014-06-11,1,"LAR06188","HT194519-4","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","14CerioEMD2",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,24.1,7.505,"T-test",0.05,0.0293,20,80,"SL","None","CLAEMD",NA,5077,2014-10-30 14:42:08,NA,"SMC",2019-01-23 00:00:00,"true","{01EE8F6A-1E6A-4A87-804D-116EA9015A2F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06188",34.28315,-118.19731,412,"Los Angeles","Los Angeles"
"678","SMC06216",2936,4694,811,2014-06-03,1,"LAR06216","HT194519-3","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","14CerioEMD1",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,90,0.3162,"Fisher",0.05,0.7632,20,80,"NSG","None","CLAEMD",NA,5077,2014-10-30 14:42:08,NA,"SMC",2019-01-23 00:00:00,"true","{A985584A-B07C-4F82-9CC0-A76EF04FE893}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06216",34.27407,-118.31518,412,"Los Angeles","Los Angeles"
"679","SMC06216",107,683,97,2009-05-26,1,"LAR06216","HT131431-3","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","09CerioEMD2","","None",0,"none",0,"None","Survival","None","Not Applicable","Day 7","%",10,90,31.62,"Fisher",0.05,0.5,-88,80,"NSG","None","CLAEMD","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{0AA5744D-E275-4103-B46A-C681D9B608A4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06216",34.27407,-118.31518,412,"Los Angeles","Los Angeles"
"680","SMC06216",2937,4695,811,2014-06-03,1,"LAR06216","HT194519-3","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","14CerioEMD1",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,12,12.24,"T-test",0.05,0.0059,20,80,"SL","None","CLAEMD",NA,5077,2014-10-30 14:42:08,NA,"SMC",2019-01-23 00:00:00,"true","{F8F0C732-A416-426B-8A95-01C5A89E7088}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06216",34.27407,-118.31518,412,"Los Angeles","Los Angeles"
