"","stationcode","objectid","sitetype","sampledate","evaluator","taxon","taxondetails","lifestage","abundance","notes","recordtimestamp","status","projectcode","stationdesc","no_observation","globalid","created_user","created_date","last_edited_user","last_edited_date","login_agency","login_email","login_owner","login_year","login_project","record_origin","origin_lastupdatedate","record_publish","originalid","ceden_publish","masterid","latitude","longitude","huc","county","smcshed"
"215","ME-CC",949,"exists",2018-06-28,"Jim Mann","Cyprinus carpio","","Juvenile/Adult","1 to 10","",NA,NA,"SMC_VCWPD_2018","","false","{958DCD35-CB38-49B7-BE76-DEAF84042108}","checker",2020-07-09 14:54:35,"checker",2020-07-09 14:54:35,"ABCL","pauls@sccwrp.org","VCWPD","2018","SMC","SMC",2020-07-09 14:54:35,"false",191,NA,"ME-CC",34.17912,-119.03968,408,"Ventura","Calleguas"
"216","ME-CC",598,"exists",2016-07-12,"Wendy Willis",NA,NA,NA,NA,NA,2016-11-15 09:34:44,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-11-15 09:34:44,"true",NA,NA,"ME-CC",34.17912,-119.03968,408,"Ventura","Calleguas"
"217","ME-CC",403,"exists",2015-06-24,"Wendy Willis","Gambusia affinis","","Juvenile/Adult","More than 50","",2015-10-22 10:51:02,"","SMC_VCWPD_2015","","false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:51:02,"true",NA,NA,"ME-CC",34.17912,-119.03968,408,"Ventura","Calleguas"
"218","ME-CC",404,"exists",2015-06-24,"Wendy Willis","Cyprinus carpio","","Juvenile/Adult","1 to 10","",2015-10-22 10:51:02,"","SMC_VCWPD_2015","","false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:51:02,"true",NA,NA,"ME-CC",34.17912,-119.03968,408,"Ventura","Calleguas"
"220","ME-SCR",676,"exists",2017-05-25,"Wendy Willis","Other fish",NA,"Juvenile/Adult","More than 50","Fathead minnows",2017-10-11 12:50:12,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-11 12:50:12,"true",NA,NA,"ME-SCR",34.30063,-119.1097,403,"Ventura","Santa Clara"
"221","ME-SCR2",810,"exists",2019-06-17,"JM","Not Recorded","","Not Recorded","Not Recorded","",NA,NA,"SMC_VCWPD_2019","","true","{2C137620-4F7D-4815-90BA-2772FD4DA28A}","checker",2019-10-30 13:42:53,"checker",2019-10-30 13:42:53,"ABCL","alexis@aquaticbioassay.com","VCWPD","2019","SMC","SMC",2019-10-30 13:42:53,"false",52,NA,"403M01661",34.30608,-119.09618,403,"Ventura","Santa Clara"
"225","ME-VR2",817,"exists",2019-07-31,"JM","Gambusia affinis","","Juvenile/Adult","More than 50","",NA,NA,"SMC_VCWPD_2019","","false","{C3F14A91-D3A4-4B3B-AE78-84A1CA1B2E15}","checker",2019-10-30 13:42:53,"checker",2019-10-30 13:42:53,"ABCL","alexis@aquaticbioassay.com","VCWPD","2019","SMC","SMC",2019-10-30 13:42:53,"false",59,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"226","ME-VR2",953,"exists",2018-06-14,"Jim Mann","Gambusia affinis","","Juvenile/Adult","More than 50","",NA,NA,"SMC_VCWPD_2018","","false","{5A427CFF-464E-42BF-BC74-BCAF27C06E7F}","checker",2020-07-09 14:54:35,"checker",2020-07-09 14:54:35,"ABCL","pauls@sccwrp.org","VCWPD","2018","SMC","SMC",2020-07-09 14:54:35,"false",195,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"227","ME-VR2",418,"exists",2015-06-11,"Wendy Willis","Lithobates catesbeianus","","Larvae","1 to 10","",2015-10-22 11:03:21,"","SMC_VCWPD_2015","","false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 11:03:21,"true",NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"228","ME-VR2",677,"exists",2017-06-21,"Wendy Willis","Cyprinus carpio",NA,"Juvenile/Adult","1 to 10",NA,2017-10-11 12:45:12,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-11 12:45:12,"true",NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"229","ME-VR2",420,"exists",2015-06-11,"Wendy Willis","Procambarus clarkii","","Juvenile/Adult","11 to 50","",2015-10-22 11:03:21,"","SMC_VCWPD_2015","","false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 11:03:21,"true",NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"230","ME-VR2",419,"exists",2015-06-11,"Wendy Willis","Gambusia affinis","","Juvenile/Adult","More than 50","",2015-10-22 11:03:21,"","SMC_VCWPD_2015","","false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 11:03:21,"true",NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"231","ME-VR2",601,"exists",2016-07-19,"Wendy Willis","Lithobates catesbeianus",NA,"Juvenile/Adult","1 to 10",NA,2016-10-26 07:14:13,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-10-26 07:14:13,"true",NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"232","SGLT506",708,"exists",2017-06-22,"DO/NC",NA,NA,NA,NA,NA,2017-11-10 07:32:28,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-11-10 07:32:28,"true",NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"233","SGLT506",298,"exists",2018-07-02,"DO/NC","Gambusia affinis",NA,"Juvenile/Adult","11 to 50",NA,2018-09-24 13:43:20,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2018-09-24 13:43:20,"true",NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"234","SGUR3984",293,"exists",2018-07-02,"DO/NC","Other amphibian",NA,"Larvae","1 to 10",NA,2018-09-24 10:46:10,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2018-09-24 10:46:10,"true",NA,NA,"SMC03984",34.24613,-117.90186,405,"Los Angeles","San Gabriel"
"235","SGUR3984",294,"exists",2018-07-02,"DO/NC","Other reptile",NA,"Juvenile/Adult","1 to 10",NA,2018-09-24 10:46:10,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2018-09-24 10:46:10,"true",NA,NA,"SMC03984",34.24613,-117.90186,405,"Los Angeles","San Gabriel"
"236","SGUR3984",881,"exists",2017-06-29,"DO/NC","Other reptile","","Juvenile/Adult","1 to 10","unknown turtle, swam away quickly",NA,NA,"SMC_LACFCD_2017","","false","{5540CF4E-BEFA-4ECD-9C7A-28EE24893DCF}","checker",2020-07-09 06:57:22,"checker",2020-07-09 06:57:22,"WestonSolu","pauls@sccwrp.org","LACFCD","2017","SMC","SMC",2020-07-09 06:57:22,"false",123,NA,"SMC03984",34.24613,-117.90186,405,"Los Angeles","San Gabriel"
"237","SGUR3984",295,"exists",2018-07-02,"DO/NC","Other fish",NA,"Juvenile/Adult","1 to 10",NA,2018-09-24 10:46:10,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2018-09-24 10:46:10,"true",NA,NA,"SMC03984",34.24613,-117.90186,405,"Los Angeles","San Gabriel"
"238","SGUR3984",882,"exists",2017-06-29,"DO/NC","Other fish","","Juvenile/Adult","1 to 10","2 trout-4-7""",NA,NA,"SMC_LACFCD_2017","","false","{CCB6810A-6381-4204-AF2C-42BCE2E8AC37}","checker",2020-07-09 06:57:22,"checker",2020-07-09 06:57:22,"WestonSolu","pauls@sccwrp.org","LACFCD","2017","SMC","SMC",2020-07-09 06:57:22,"false",124,NA,"SMC03984",34.24613,-117.90186,405,"Los Angeles","San Gabriel"
"239","SGUT502",382,"exists",2015-07-06,"Wendy Willis","Other amphibian","","Larvae","11 to 50","Pseudacaris cadaverina",2015-10-22 10:04:45,"","SMC_SGRRMP_2015","","false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:04:45,"true",NA,NA,"SGUT502",34.2283,-117.76593,405,"Los Angeles","San Gabriel"
"240","SGUT502",541,"exists",2016-06-09,"Wendy Willis","Other amphibian",NA,"Larvae","11 to 50","Pseudacris cadaverina",2016-11-09 13:48:06,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-11-09 13:48:06,"true",NA,NA,"SGUT502",34.2283,-117.76593,405,"Los Angeles","San Gabriel"
"241","SGUT503",545,"exists",2016-06-11,"Wendy WIllis",NA,NA,NA,NA,NA,2016-11-09 13:45:30,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-11-09 13:45:30,"true",NA,NA,"SGUT503",34.29216,-117.83856,405,"Los Angeles","San Gabriel"
"242","SGUT503",380,"exists",2015-07-08,"Wendy Willis","","","","","",2015-10-22 10:01:20,"","SMC_SGRRMP_2015","","true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:01:20,"true",NA,NA,"SGUT503",34.29216,-117.83856,405,"Los Angeles","San Gabriel"
"243","SMC00027",678,"exists",2017-06-13,"Jim Mann",NA,NA,NA,NA,NA,2017-10-11 12:46:23,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-11 12:46:23,"true",NA,NA,"403BA0027",34.66254,-119.05249,403,"Ventura","Santa Clara"
"245","SMC00027",589,"exists",2016-06-28,"Jim Mann","Other amphibian",NA,"Juvenile/Adult","11 to 50","Pseudacris cadaverina",2016-10-26 07:18:32,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-10-26 07:18:32,"true",NA,NA,"403BA0027",34.66254,-119.05249,403,"Ventura","Santa Clara"
"246","SMC00027",811,"exists",2019-06-18,"JM","Other fish","","Juvenile/Adult","1 to 10","Oncorhynchus mykiss, two juveniles",NA,NA,"SMC_VCWPD_2019","","false","{5BB79537-5561-4120-9433-896B085BB933}","checker",2019-10-30 13:42:53,"checker",2019-10-30 13:42:53,"ABCL","alexis@aquaticbioassay.com","VCWPD","2019","SMC","SMC",2019-10-30 13:42:53,"false",53,NA,"403BA0027",34.66254,-119.05249,403,"Ventura","Santa Clara"
"247","SMC00027",950,"exists",2018-06-26,"Jim Mann","Other fish","","Juvenile/Adult","1 to 10","",NA,NA,"SMC_VCWPD_2018","","false","{0DA5F753-52E5-4855-A759-538490C2A025}","checker",2020-07-09 14:54:35,"checker",2020-07-09 14:54:35,"ABCL","pauls@sccwrp.org","VCWPD","2018","SMC","SMC",2020-07-09 14:54:35,"false",192,NA,"403BA0027",34.66254,-119.05249,403,"Ventura","Santa Clara"
"248","SMC00027",399,"exists",2015-07-13,"Wendy Willis","","","","","",2015-10-22 10:46:59,"","SMC_VCWPD_2015","","true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:46:59,"true",NA,NA,"403BA0027",34.66254,-119.05249,403,"Ventura","Santa Clara"
"249","SMC00036",958,"exists",2018-06-11,"Jim Mann","Procambarus clarkii","","Juvenile/Adult","1 to 10","",NA,NA,"SMC_VCWPD_2018","","false","{C9BC360F-7A6C-4BED-B113-02AF4813E6E5}","checker",2020-07-09 14:54:35,"checker",2020-07-09 14:54:35,"ABCL","pauls@sccwrp.org","VCWPD","2018","SMC","SMC",2020-07-09 14:54:35,"false",200,NA,"408BA0036",34.21502,-118.87899,408,"Ventura","Calleguas"
"252","SMC00036",577,"exists",2016-06-20,"Wendy Willis, Jim Mann","Procambarus clarkii",NA,"Juvenile/Adult","More than 50",NA,2016-10-26 07:22:59,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-10-26 07:22:59,"true",NA,NA,"408BA0036",34.21502,-118.87899,408,"Ventura","Calleguas"
"253","SMC00036",679,"exists",2017-04-27,"Jim Mann",NA,NA,NA,NA,NA,2017-10-11 12:58:43,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-11 12:58:43,"true",NA,NA,"408BA0036",34.21502,-118.87899,408,"Ventura","Calleguas"
"254","SMC00036",578,"exists",2016-06-20,"Wendy Willis, Jim Mann","Gambusia affinis",NA,"Juvenile/Adult","11 to 50",NA,2016-10-26 07:22:59,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-10-26 07:22:59,"true",NA,NA,"408BA0036",34.21502,-118.87899,408,"Ventura","Calleguas"
"255","SMC00036",957,"exists",2018-06-11,"Jim Mann","Gambusia affinis","","Juvenile/Adult","More than 50","",NA,NA,"SMC_VCWPD_2018","","false","{9E0CF755-E876-493B-B16B-B3AD3CAA658C}","checker",2020-07-09 14:54:35,"checker",2020-07-09 14:54:35,"ABCL","pauls@sccwrp.org","VCWPD","2018","SMC","SMC",2020-07-09 14:54:35,"false",199,NA,"408BA0036",34.21502,-118.87899,408,"Ventura","Calleguas"
"256","SMC00036",414,"exists",2015-06-15,"Wendy Willis","","","","","",2015-10-22 11:00:03,"","SMC_VCWPD_2015","","true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 11:00:03,"true",NA,NA,"408BA0036",34.21502,-118.87899,408,"Ventura","Calleguas"
"257","SMC00047",796,"exists",2019-05-15,"JM","Not Recorded","","Not Recorded","Not Recorded","",NA,NA,"SMC_VCWPD_2019","","true","{FBB05A99-032C-4BA5-A1C7-BCEA11E6AB89}","checker",2019-10-30 13:42:53,"checker",2019-10-30 13:42:53,"ABCL","alexis@aquaticbioassay.com","VCWPD","2019","SMC","SMC",2019-10-30 13:42:53,"false",38,NA,"403BA0047",34.27084,-119.1524,403,"Ventura","Santa Clara"
"258","SMC00208",682,"exists",2017-07-21,"Jim Mann","Other fish",NA,"Juvenile/Adult","1 to 10","Pimephales promelas (fathead minnow)",2017-10-17 07:42:24,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-17 07:42:24,"true",NA,NA,"SMC00208",34.24464,-117.90908,405,"Los Angeles","San Gabriel"
"259","SMC00236",683,"exists",2017-05-02,"Wendy Willis",NA,NA,NA,NA,NA,2017-10-17 07:54:52,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-17 07:54:52,"true",NA,NA,"SMC00236",34.08951,-117.94783,405,"Los Angeles","San Gabriel"
"260","SMC00271",393,"exists",2015-08-13,"Wendy Willis","","","","","",2015-10-22 10:41:16,"","SMC_VCWPD_2015","","true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:41:16,"true",NA,NA,"403M01539",34.5485,-119.16547,403,"Ventura","Santa Clara"
"261","SMC00271",584,"exists",2016-06-22,"Jim Mann","Other reptile",NA,"Juvenile/Adult","1 to 10","gopher snake",2016-10-26 07:20:25,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-10-26 07:20:25,"true",NA,NA,"403M01539",34.5485,-119.16547,403,"Ventura","Santa Clara"
"262","SMC00271",951,"exists",2018-06-25,"Jim Mann","Other fish","","Juvenile/Adult","More than 50","Gasterosteus aculeatus",NA,NA,"SMC_VCWPD_2018","","false","{4F6D5A1A-A504-41E3-B9AF-92FDB2B205BE}","checker",2020-07-09 14:54:35,"checker",2020-07-09 14:54:35,"ABCL","pauls@sccwrp.org","VCWPD","2018","SMC","SMC",2020-07-09 14:54:35,"false",193,NA,"403M01539",34.5485,-119.16547,403,"Ventura","Santa Clara"
"263","SMC00271",685,"exists",2017-04-20,"Jim Mann",NA,NA,NA,NA,NA,2017-10-11 12:57:56,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-11 12:57:56,"true",NA,NA,"403M01539",34.5485,-119.16547,403,"Ventura","Santa Clara"
"264","SMC00271",813,"exists",2019-06-19,"JM","Other fish","","Juvenile/Adult","1 to 10","Gasterosteus aculeatus",NA,NA,"SMC_VCWPD_2019","","false","{8851D8DD-B13A-4CC4-AC86-3073E1E9A64F}","checker",2019-10-30 13:42:53,"checker",2019-10-30 13:42:53,"ABCL","alexis@aquaticbioassay.com","VCWPD","2019","SMC","SMC",2019-10-30 13:42:53,"false",55,NA,"403M01539",34.5485,-119.16547,403,"Ventura","Santa Clara"
"266","SMC00271",582,"exists",2016-06-22,"Jim Mann","Micropterus dolomieu",NA,"Juvenile/Adult","1 to 10",NA,2016-10-26 07:20:25,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-10-26 07:20:25,"true",NA,NA,"403M01539",34.5485,-119.16547,403,"Ventura","Santa Clara"
"267","SMC00271",583,"exists",2016-06-22,"Jim Mann","Other fish",NA,"Juvenile/Adult","More than 50","stickleback",2016-10-26 07:20:25,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-10-26 07:20:25,"true",NA,NA,"403M01539",34.5485,-119.16547,403,"Ventura","Santa Clara"
"268","SMC00288",686,"exists",2017-06-14,"Wendy Willis","Other amphibian",NA,"Larvae","More than 50","Pseudacris regilla",2017-10-17 07:50:42,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-17 07:50:42,"true",NA,NA,"SMC00288",34.13118,-117.76,405,"Los Angeles","San Gabriel"
"269","SMC00318",782,"exists",2019-08-07,"KW/AW","Cyprinus carpio","","Juvenile/Adult","1 to 10","3",NA,NA,"SMC_LARWMP_2019","","false","{0568DDFA-D73E-4360-9C40-32CED7161DF8}","checker",2019-10-21 09:30:16,"checker",2019-10-21 09:30:16,"ABCL","alexis@aquaticbioassay.com","LARWMP","2019","SMC","SMC",2019-10-21 09:30:16,"false",24,NA,"SMC00318",33.81287,-118.20558,412,"Los Angeles","Los Angeles"
"270","SMC00324",409,"exists",2015-06-17,"Wendy Willis","Procambarus clarkii","","Juvenile/Adult","More than 50","",2015-10-22 10:56:26,"","SMC_VCWPD_2015","","false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:56:26,"true",NA,NA,"ME-SCR",34.30063,-119.1097,403,"Ventura","Santa Clara"
"271","SMC00324",410,"exists",2015-06-17,"Wendy Willis","Gambusia affinis","","Juvenile/Adult","More than 50","",2015-10-22 10:56:26,"","SMC_VCWPD_2015","","false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:56:26,"true",NA,NA,"ME-SCR",34.30063,-119.1097,403,"Ventura","Santa Clara"
"272","SMC00324",565,"exists",2016-06-15,"Wendy Willis",NA,NA,NA,NA,NA,2016-10-26 07:24:00,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-10-26 07:24:00,"true",NA,NA,"ME-SCR",34.30063,-119.1097,403,"Ventura","Santa Clara"
"273","SMC00324",939,"exists",2018-07-11,"Jim Mann","Other amphibian","","Juvenile/Adult","11 to 50","Pseudacris regilla",NA,NA,"SMC_VCWPD_2018","","false","{43023704-FEF6-4305-84E0-4DB2D71CE3E7}","checker",2020-07-09 14:54:35,"checker",2020-07-09 14:54:35,"ABCL","pauls@sccwrp.org","VCWPD","2018","SMC","SMC",2020-07-09 14:54:35,"false",181,NA,"ME-SCR",34.30063,-119.1097,403,"Ventura","Santa Clara"
"274","SMC00324",940,"exists",2018-07-11,"Jim Mann","Gambusia affinis","","Juvenile/Adult","More than 50","",NA,NA,"SMC_VCWPD_2018","","false","{977A38D7-DFEC-477D-9184-D52319EB675B}","checker",2020-07-09 14:54:35,"checker",2020-07-09 14:54:35,"ABCL","pauls@sccwrp.org","VCWPD","2018","SMC","SMC",2020-07-09 14:54:35,"false",182,NA,"ME-SCR",34.30063,-119.1097,403,"Ventura","Santa Clara"
"275","SMC00382",930,"exists",2018-06-21,"James Mann","Not Recorded","","Not Recorded","Not Recorded","",NA,NA,"SMC_SGRRMP_2018","","true","{AB398999-F1DD-4B3A-AC7A-27BAE041416F}","checker",2020-07-09 14:50:48,"checker",2020-07-09 14:50:48,"ABCL","pauls@sccwrp.org","SGRRMP","2018","SMC","SMC",2020-07-09 14:50:48,"false",172,NA,"SMC00382",34.04437,-117.99413,405,"Los Angeles","San Gabriel"
"276","SMC00428",687,"exists",2017-06-15,"Jim Mann",NA,NA,NA,NA,NA,2017-10-17 07:49:12,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-17 07:49:12,"true",NA,NA,"SMC00428",34.2481,-118.04976,405,"Los Angeles","San Gabriel"
"277","SMC00428",513,"exists",2016-06-01,"Wendy Willis",NA,NA,NA,NA,NA,2016-11-09 13:48:45,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-11-09 13:48:45,"true",NA,NA,"SMC00428",34.2481,-118.04976,405,"Los Angeles","San Gabriel"
"278","SMC00436",688,"exists",2017-05-31,"Wendy Willis",NA,NA,NA,NA,NA,2017-10-17 09:06:52,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-17 09:06:52,"true",NA,NA,"SMC00436",34.149,-118.27863,412,"Los Angeles","Los Angeles"
"279","SMC00440",910,"exists",2018-05-23,"James Mann","Other amphibian","","Larvae","More than 50","Pseudacris regilla",NA,NA,"SMC_LARWMP_2018","","false","{627DEB19-9B19-4C79-93D8-C19FABEC980D}","checker",2020-07-09 12:52:19,"checker",2020-07-09 12:52:19,"ABCL","pauls@sccwrp.org","LARWMP","2018","SMC","SMC",2020-07-09 12:52:19,"false",152,NA,"SMC00440",34.28658,-118.52966,412,"Los Angeles","Los Angeles"
"280","SMC00440",911,"exists",2018-05-23,"James Mann","Other amphibian","","Juvenile/Adult","1 to 10","Pseudacris regilla",NA,NA,"SMC_LARWMP_2018","","false","{D4037A63-B732-4E26-B7E9-83F16E49FFD0}","checker",2020-07-09 12:52:19,"checker",2020-07-09 12:52:19,"ABCL","pauls@sccwrp.org","LARWMP","2018","SMC","SMC",2020-07-09 12:52:19,"false",153,NA,"SMC00440",34.28658,-118.52966,412,"Los Angeles","Los Angeles"
"281","SMC00464",689,"exists",2017-07-21,"Karin Wisenbaker","Procambarus clarkii",NA,"Juvenile/Adult","1 to 10",NA,2017-10-17 07:40:11,NA,NA,NA,"false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2017-10-17 07:40:11,"true",NA,NA,"SMC00464",34.24152,-117.86683,405,"Los Angeles","San Gabriel"
"282","SMC00480",932,"exists",2018-07-02,"James Mann","Not Recorded","","Not Recorded","Not Recorded","",NA,NA,"SMC_SGRRMP_2018","","true","{27A14B18-7F56-42AA-9078-65B0B9A520F7}","checker",2020-07-09 14:50:48,"checker",2020-07-09 14:50:48,"ABCL","pauls@sccwrp.org","SGRRMP","2018","SMC","SMC",2020-07-09 14:50:48,"false",174,NA,"SMC00480",34.23434,-117.73155,405,"Los Angeles","San Gabriel"
"283","SMC00520",389,"exists",2015-08-26,"Wendy Willis","Other fish","","Juvenile/Adult","More than 50","minnow",2015-10-22 10:17:26,"","SMC_LARWMP_2015","","false","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2015-10-22 10:17:26,"true",NA,NA,"SMC00520",34.29626,-118.28252,412,"Los Angeles","Los Angeles"
"284","SMC00520",560,"exists",2016-06-14,"Wendy Willis",NA,NA,NA,NA,NA,2016-11-09 12:35:39,NA,NA,NA,"true","{00000000-0000-0000-0000-000000000000}","pauls",2019-09-23 09:00:00,"pauls",2019-09-23 09:00:00,NA,NA,NA,NA,"SMC","SMC",2016-11-09 12:35:39,"true",NA,NA,"SMC00520",34.29626,-118.28252,412,"Los Angeles","Los Angeles"
