"","stationcode","objectid","sampleid","sampledate","samplemonth","sampleday","sampleyear","collectionmethodcode","fieldreplicate","databasecode","count","number_of_mmi_iterations","number_of_oe_iterations","pcnt_ambiguous_individuals","pcnt_ambiguous_taxa","e","mean_o","oovere","oovere_percentile","mmi","mmi_percentile","csci","csci_percentile","scoredate","scorenotes","cleaned","rand","processed_by","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project","masterid","latitude","longitude","huc","county","smcshed"
"745","SMC00324",6331,"SMC00324_05292014_BMI_RWB_1",2014-05-29,5,29,2014,"BMI_RWB",1,NA,624,20,20,13.14102564,7.14285714,7.84023618,4.95,0.63135853,0.03,0.4024438,0,0.51690116,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-SCR",34.30063,-119.1097,403,"Ventura","Santa Clara"
"746","SMC00324",6330,"SMC00324_05252017_BMI_RWB_MCM_1",2017-05-25,5,25,2017,"BMI_RWB_MCM",1,NA,593,20,20,4.55311973,9.52380952,7.84023618,4.95,0.63135853,0.03,0.39706543,0,0.51421198,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-SCR",34.30063,-119.1097,403,"Ventura","Santa Clara"
"747","SMC00382",6341,"SMC00382_06232009_BMI_RWB_1",2009-06-23,6,23,2009,"BMI_RWB",1,NA,603,20,20,0.16583748,6.25,7.56706726,2.9,0.38323962,0,0.34389829,0,0.36356896,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00382",34.04437,-117.99413,405,"Los Angeles","San Gabriel"
"748","SMC00382",6340,"SMC00382_06212018_BMI_RWB_1",2018-06-21,6,21,2018,"BMI_RWB",1,NA,494,1,20,0,0,7.56706726,3,0.39645478,0,0.30883195,0,0.35264336,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00382",34.04437,-117.99413,405,"Los Angeles","San Gabriel"
"749","SMC00428",6345,"SMC00428_06192014_BMI_RWB_1",2014-06-19,6,19,2014,"BMI_RWB",1,NA,582,20,20,0.17182131,2.04081633,8.25369731,5.9,0.71483116,0.07,0.66062188,0.03,0.68772652,0.03,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00428",34.2481,-118.04976,405,"Los Angeles","San Gabriel"
"750","SMC00428",6348,"SMC00428_07182012_BMI_RWB_1",2012-07-18,7,18,2012,"BMI_RWB",1,NA,597,20,20,2.84757119,4.76190476,8.25369731,7.9,0.9571468,0.41,0.92984689,0.35,0.94349684,0.36,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00428",34.2481,-118.04976,405,"Los Angeles","San Gabriel"
"751","SMC00428",6344,"SMC00428_06152017_BMI_RWB_2",2017-06-15,6,15,2017,"BMI_RWB",2,NA,572,20,20,0.34965035,2.3255814,8.25369731,9.65,1.16917299,0.81,0.94189599,0.37,1.05553449,0.64,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00428",34.2481,-118.04976,405,"Los Angeles","San Gabriel"
"752","SMC00428",6343,"SMC00428_06152017_BMI_RWB_1",2017-06-15,6,15,2017,"BMI_RWB",1,NA,625,20,20,0,0,8.25369731,7.95,0.9632047,0.42,0.98436826,0.47,0.97378648,0.44,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00428",34.2481,-118.04976,405,"Los Angeles","San Gabriel"
"753","SMC00428",6346,"SMC00428_07022008_BMI_RWB_MCM_1",2008-07-02,7,2,2008,"BMI_RWB_MCM",1,NA,596,20,20,0.33557047,2.5,8.25369731,6.6,0.79964163,0.15,0.79754612,0.13,0.79859388,0.1,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00428",34.2481,-118.04976,405,"Los Angeles","San Gabriel"
"754","SMC00428",6342,"SMC00428_05152014_BMI_RWB_1",2014-05-15,5,15,2014,"BMI_RWB",1,NA,650,20,20,0.76923077,5.35714286,8.25369731,6,0.72694694,0.08,0.63636575,0.02,0.68165634,0.02,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00428",34.2481,-118.04976,405,"Los Angeles","San Gabriel"
"755","SMC00428",6347,"SMC00428_07102013_BMI_RWB_1",2013-07-10,7,10,2013,"BMI_RWB",1,NA,605,20,20,0.66115702,4.16666667,8.25369731,6.5,0.78752585,0.13,1.0791241,0.67,0.93332497,0.34,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00428",34.2481,-118.04976,405,"Los Angeles","San Gabriel"
"756","SMC00428",6350,"SMC00428_08032011_BMI_RWB_1",2011-08-03,8,3,2011,"BMI_RWB",1,NA,605,20,20,0.99173554,9.375,8.25369731,8,0.96926259,0.44,0.84434388,0.19,0.90680323,0.28,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00428",34.2481,-118.04976,405,"Los Angeles","San Gabriel"
"757","SMC00428",6349,"SMC00428_07222010_BMI_RWB_1",2010-07-22,7,22,2010,"BMI_RWB",1,NA,587,20,20,1.19250426,15.15151515,8.25369731,7,0.84810476,0.21,0.73112424,0.07,0.7896145,0.09,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00428",34.2481,-118.04976,405,"Los Angeles","San Gabriel"
"758","SMC00436",6352,"SMC00436_05312017_BMI_RWB_1",2017-05-31,5,31,2017,"BMI_RWB",1,NA,585,20,20,0,0,7.67557155,5.6,0.72958736,0.08,0.49112596,0,0.61035666,0.01,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00436",34.149,-118.27863,412,"Los Angeles","Los Angeles"
"759","SMC00436",6351,"SMC00436_05262009_BMI_RWB_1",2009-05-26,5,26,2009,"BMI_RWB",1,NA,578,20,20,0.17301038,3.84615385,7.67557155,5.55,0.72307319,0.07,0.46846577,0,0.59576948,0.01,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00436",34.149,-118.27863,412,"Los Angeles","Los Angeles"
"760","SMC00436",6353,"SMC00436_05312017_BMI_RWB_2",2017-05-31,5,31,2017,"BMI_RWB",2,NA,603,20,20,0.33167496,13.33333333,7.67557155,3.55,0.46250627,0,0.46405887,0,0.46328257,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00436",34.149,-118.27863,412,"Los Angeles","Los Angeles"
"761","SMC00440",6354,"SMC00440_05202009_BMI_RWB_1",2009-05-20,5,20,2009,"BMI_RWB",1,NA,586,20,20,2.21843003,10.81081081,8.87431251,8.5,0.95782067,0.41,0.64143163,0.02,0.79962615,0.11,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00440",34.28658,-118.52966,412,"Los Angeles","Los Angeles"
"762","SMC00440",6355,"SMC00440_05232018_BMI_RWB_1",2018-05-23,5,23,2018,"BMI_RWB",1,NA,588,20,20,0.17006803,2.77777778,8.87431251,6.9,0.77752502,0.12,0.58515281,0.01,0.68133891,0.02,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00440",34.28658,-118.52966,412,"Los Angeles","Los Angeles"
"763","SMC00446",6356,"SMC00446_07012010_BMI_RWB_1",2010-07-01,7,1,2010,"BMI_RWB",1,NA,443,1,20,1.12866817,16.66666667,7.56074776,4,0.5290482,0.01,0.42580748,0,0.47742784,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00446",34.02018,-118.04627,405,"Los Angeles","San Gabriel"
"764","SMC00464",6358,"SMC00464_05082009_BMI_RWB_1",2009-05-08,5,8,2009,"BMI_RWB",1,NA,567,20,20,0.70546737,2.5,8.86150091,7.85,0.88585445,0.27,0.96443954,0.42,0.92514699,0.32,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00464",34.24152,-117.86683,405,"Los Angeles","San Gabriel"
"765","SMC00464",6359,"SMC00464_06042014_BMI_RWB_1",2014-06-04,6,4,2014,"BMI_RWB",1,NA,619,20,20,1.453958,4.65116279,8.86150091,9.85,1.11154985,0.72,0.76085623,0.09,0.93620304,0.35,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00464",34.24152,-117.86683,405,"Los Angeles","San Gabriel"
"766","SMC00476",6361,"SMC00476_06082009_BMI_RWB_1",2009-06-08,6,8,2009,"BMI_RWB",1,NA,570,20,20,1.40350877,6,7.05068724,8.95,1.26937981,0.92,1.01520689,0.53,1.14229335,0.81,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00476",34.24209,-118.13381,412,"Los Angeles","Los Angeles"
"767","SMC00479",6363,"SMC00479_07132011_BMI_RWB_2",2011-07-13,7,13,2011,"BMI_RWB",2,NA,593,20,20,0,0,7.58516484,3.95,0.52075335,0.01,0.37569836,0,0.44822586,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00479",34.2634,-119.24095,407,"Ventura","Santa Clara"
"768","SMC00479",6362,"SMC00479_07132011_BMI_RWB_1",2011-07-13,7,13,2011,"BMI_RWB",1,NA,632,20,20,0.3164557,3.44827586,7.58516484,4.6,0.60644694,0.02,0.39761767,0,0.50203231,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00479",34.2634,-119.24095,407,"Ventura","Santa Clara"
"769","SMC00480",6364,"SMC00480_05132009_BMI_RWB_1",2009-05-13,5,13,2009,"BMI_RWB",1,NA,555,20,20,0.54054054,5.17241379,7.29365942,7.9,1.08313256,0.67,1.05959547,0.63,1.07136401,0.67,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00480",34.23434,-117.73155,405,"Los Angeles","San Gabriel"
"770","SMC00480",6365,"SMC00480_05132009_BMI_RWB_2",2009-05-13,5,13,2009,"BMI_RWB",2,NA,602,20,20,0.16611296,2,7.29365942,8,1.0968431,0.69,1.00728371,0.52,1.0520634,0.63,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00480",34.23434,-117.73155,405,"Los Angeles","San Gabriel"
"771","SMC00480",6367,"SMC00480_07022018_BMI_RWB_2",2018-07-02,7,2,2018,"BMI_RWB",2,NA,586,20,20,0.34129693,4,7.29365942,7.35,1.0077246,0.52,0.94712618,0.38,0.97742539,0.44,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00480",34.23434,-117.73155,405,"Los Angeles","San Gabriel"
"772","SMC00480",6366,"SMC00480_07022018_BMI_RWB_1",2018-07-02,7,2,2018,"BMI_RWB",1,NA,570,20,20,2.45614035,6.97674419,7.29365942,7.75,1.06256675,0.63,0.88517182,0.26,0.97386928,0.44,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00480",34.23434,-117.73155,405,"Los Angeles","San Gabriel"
"773","SMC00520",6373,"SMC00520_07082010_BMI_RWB_1",2010-07-08,7,8,2010,"BMI_RWB",1,NA,370,1,1,0.81081081,13.63636364,7.85707055,6,0.76364339,0.11,0.66294334,0.03,0.71329337,0.04,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00520",34.29626,-118.28252,412,"Los Angeles","Los Angeles"
"774","SMC00520",6372,"SMC00520_06252014_BMI_RWB_1",2014-06-25,6,25,2014,"BMI_RWB",1,NA,606,20,20,3.30033003,5.55555556,7.85707055,7.5,0.95455424,0.41,0.74450296,0.08,0.8495286,0.17,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00520",34.29626,-118.28252,412,"Los Angeles","Los Angeles"
"775","SMC00520",6370,"SMC00520_06142016_BMI_RWB_1",2016-06-14,6,14,2016,"BMI_RWB",1,NA,593,20,20,1.34907251,2.22222222,7.85707055,8.4,1.06910075,0.64,0.76935996,0.1,0.91923035,0.31,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00520",34.29626,-118.28252,412,"Los Angeles","Los Angeles"
"776","SMC00520",6375,"SMC00520_08262015_BMI_RWB_1",2015-08-26,8,26,2015,"BMI_RWB",1,NA,624,20,20,6.41025641,6.89655172,7.85707055,7.9,1.0054638,0.51,0.75956459,0.09,0.88251419,0.23,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00520",34.29626,-118.28252,412,"Los Angeles","Los Angeles"
"777","SMC00520",6374,"SMC00520_08052011_BMI_RWB_1",2011-08-05,8,5,2011,"BMI_RWB",1,NA,598,20,20,0,0,7.85707055,6.55,0.83364404,0.19,0.65579119,0.03,0.74471761,0.06,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00520",34.29626,-118.28252,412,"Los Angeles","Los Angeles"
"778","SMC00520",6368,"SMC00520_05192009_BMI_RWB_1",2009-05-19,5,19,2009,"BMI_RWB",1,NA,554,20,20,0.18050542,2.7027027,7.85707055,10,1.27273899,0.92,0.73154241,0.07,1.0021407,0.51,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00520",34.29626,-118.28252,412,"Los Angeles","Los Angeles"
"779","SMC00520",6371,"SMC00520_06142017_BMI_RWB_1",2017-06-14,6,14,2017,"BMI_RWB",1,NA,597,20,20,0,0,7.85707055,6.95,0.8845536,0.27,0.67421387,0.03,0.77938373,0.08,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00520",34.29626,-118.28252,412,"Los Angeles","Los Angeles"
"780","SMC00520",6369,"SMC00520_06122012_BMI_RWB_1",2012-06-12,6,12,2012,"BMI_RWB",1,NA,558,20,20,1.61290323,10.41666667,7.85707055,7.7,0.98000902,0.46,0.88754656,0.27,0.93377779,0.34,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00520",34.29626,-118.28252,412,"Los Angeles","Los Angeles"
"781","SMC00544",6378,"SMC00544_06222011_BMI_RWB_1",2011-06-22,6,22,2011,"BMI_RWB",1,NA,602,20,20,2.49169435,6.25,6.75458412,8,1.18438084,0.83,0.98677618,0.47,1.08557851,0.7,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00544",34.14677,-117.74153,405,"Los Angeles","San Gabriel"
"782","SMC00544",6377,"SMC00544_06142017_BMI_RWB_1",2017-06-14,6,14,2017,"BMI_RWB",1,NA,620,20,20,0,0,6.75458412,7.75,1.14736894,0.78,0.79550045,0.13,0.97143469,0.43,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00544",34.14677,-117.74153,405,"Los Angeles","San Gabriel"
"783","SMC00544",6379,"SMC00544_06272019_BMI_RWB_1",2019-06-27,6,27,2019,"BMI_RWB",1,NA,576,20,20,0.86805556,6.52173913,6.75458412,7.6,1.1251618,0.74,0.80395978,0.14,0.96456079,0.41,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00544",34.14677,-117.74153,405,"Los Angeles","San Gabriel"
"784","SMC00574",6381,"SMC00574_06162008_BMI_RWB_MCM_1",2008-06-16,6,16,2008,"BMI_RWB_MCM",1,NA,500,1,20,1.4,14.28571429,7.8006657,1,0.12819419,0,0.26843733,0,0.19831576,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00574",33.87972,-118.10851,405,"Los Angeles","San Gabriel"
"785","SMC00574",6380,"SMC00574_05032017_BMI_RWB_1",2017-05-03,5,3,2017,"BMI_RWB",1,NA,622,20,20,0.1607717,8.33333333,7.8006657,3,0.38458256,0,0.20097477,0,0.29277866,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00574",33.87972,-118.10851,405,"Los Angeles","San Gabriel"
"786","SMC00608",6384,"SMC00608_06272018_BMI_RWB_1",2018-06-27,6,27,2018,"BMI_RWB",1,NA,600,20,20,3.16666667,5.26315789,11.03457885,5.6,0.50749558,0,0.39259579,0,0.45004569,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00608",34.12344,-117.90223,405,"Los Angeles","San Gabriel"
"787","SMC00608",6383,"SMC00608_06272011_BMI_RWB_1",2011-06-27,6,27,2011,"BMI_RWB",1,NA,530,20,20,1.13207547,6.4516129,11.03457885,9,0.8156179,0.17,0.60519377,0.01,0.71040583,0.04,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00608",34.12344,-117.90223,405,"Los Angeles","San Gabriel"
"788","SMC00608",6382,"SMC00608_05022017_BMI_RWB_1",2017-05-02,5,2,2017,"BMI_RWB",1,NA,619,20,20,10.01615509,3.57142857,11.03457885,7.7,0.69780642,0.06,0.57847858,0.01,0.6381425,0.01,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00608",34.12344,-117.90223,405,"Los Angeles","San Gabriel"
"789","SMC00608",6385,"SMC00608_07222019_BMI_RWB_MCM_1",2019-07-22,7,22,2019,"BMI_RWB_MCM",1,NA,640,20,20,1.40625,15.38461538,11.03457885,5.85,0.53015163,0.01,0.46564243,0,0.49789703,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00608",34.12344,-117.90223,405,"Los Angeles","San Gabriel"
"790","SMC00632",6386,"SMC00632_06132011_BMI_RWB_1",2011-06-13,6,13,2011,"BMI_RWB",1,NA,599,20,20,0.83472454,9.09090909,6.82504421,3.85,0.56409891,0.01,0.41666899,0,0.49038395,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00632",34.14874,-118.55604,412,"Los Angeles","Los Angeles"
"791","SMC00632",6387,"SMC00632_06132011_BMI_RWB_2",2011-06-13,6,13,2011,"BMI_RWB",2,NA,557,20,20,0.17953321,4.34782609,6.82504421,4.95,0.72527003,0.07,0.37226041,0,0.54876522,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00632",34.14874,-118.55604,412,"Los Angeles","Los Angeles"
"792","SMC00660",6389,"SMC00660_06172019_BMI_RWB_1",2019-06-17,6,17,2019,"BMI_RWB",1,NA,577,20,20,0.34662045,5.26315789,7.80321905,5.55,0.71124493,0.06,0.4815683,0,0.59640661,0.01,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"408BA0660",34.26784,-118.93781,408,"Ventura","Calleguas"
"793","SMC00660",6390,"SMC00660_07142015_BMI_RWB_1",2015-07-14,7,14,2015,"BMI_RWB",1,NA,610,20,20,1.14754098,7.5,7.80321905,6.95,0.89065807,0.28,0.52910998,0,0.70988403,0.04,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"408BA0660",34.26784,-118.93781,408,"Ventura","Calleguas"
"794","SMC00660",6388,"SMC00660_06112018_BMI_RWB_MCM_1",2018-06-11,6,11,2018,"BMI_RWB_MCM",1,NA,572,20,20,1.57618214,10,7.80321905,7,0.89706568,0.29,0.57154496,0.01,0.73430532,0.05,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"408BA0660",34.26784,-118.93781,408,"Ventura","Calleguas"
"795","SMC00684",6394,"SMC00684_06272011_BMI_RWB_1",2011-06-27,6,27,2011,"BMI_RWB",1,NA,602,20,20,1.32890365,6.66666667,8.8892371,3.95,0.44435759,0,0.42906154,0,0.43670957,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00684",34.09698,-118.02373,412,"Los Angeles","Los Angeles"
"796","SMC00686",6397,"SMC00686_08072019_BMI_RWB_2",2019-08-07,8,7,2019,"BMI_RWB",2,NA,569,20,20,0,0,8.27916694,3.65,0.44086561,0,0.55102119,0.01,0.4959434,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00686",34.0322,-117.83819,405,"Los Angeles","San Gabriel"
"797","SMC00686",6396,"SMC00686_08072019_BMI_RWB_1",2019-08-07,8,7,2019,"BMI_RWB",1,NA,578,20,20,0,0,8.27916694,4,0.4831404,0,0.41792077,0,0.45053059,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00686",34.0322,-117.83819,405,"Los Angeles","San Gabriel"
"798","SMC00686",6395,"SMC00686_06272011_BMI_RWB_1",2011-06-27,6,27,2011,"BMI_RWB",1,NA,595,20,20,0,0,8.27916694,4.65,0.56165071,0.01,0.36873406,0,0.46519239,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00686",34.0322,-117.83819,405,"Los Angeles","San Gabriel"
